Year,Name,Frequency,Gender
1983,NIKOLAOS,7,Male
1983,NIKOLAS,8,Male
1983,NOAH,52,Male
1983,NOEL,22,Male
1983,NOLAN,14,Male
1983,NORMAN,27,Male
1983,OLIVER,27,Male
1983,OLIVIER,11,Male
1983,OMAR,39,Male
1983,OSCAR,6,Male
1983,OWEN,45,Male
1983,PABLO,8,Male
1983,PANAGIOTIS,9,Male
1983,PAOLO,40,Male
1983,PASCAL,24,Male
1983,PASQUALE,7,Male
1983,PATRICE,5,Male
1983,PATRICK,409,Male
1983,PAUL,613,Male
1983,PAULO,14,Male
1983,PEDRO,5,Male
1983,PERRY,15,Male
1983,PETER,420,Male
1983,PHILIP,230,Male
1983,PHILIPPE,45,Male
1983,PHILLIP,101,Male
1983,PHILLIPE,6,Male
1983,PIERCE,5,Male
1983,PIERO,5,Male
1983,PIERRE,44,Male
1983,PIETRO,15,Male
1983,PRESTON,10,Male
1983,QUENTIN,6,Male
1983,QUINTON,5,Male
1983,RAFAEL,5,Male
1983,RAFFAELE,6,Male
1983,RAFFI,6,Male
1983,RAHIM,10,Male
1983,RAHUL,7,Male
1983,RAJ,5,Male
1983,RALPH,7,Male
1983,RANDAL,8,Male
1983,RANDALL,16,Male
1983,RANDY,84,Male
1983,RAPHAEL,8,Male
1983,RAVI,9,Male
1983,RAVINDER,5,Male
1983,RAY,9,Male
1983,RAYMOND,124,Male
1983,REED,5,Male
1983,REGINALD,11,Male
1983,REID,16,Male
1983,REMI,6,Male
1983,RENE,13,Male
1983,REUBEN,17,Male
1983,RICARDO,23,Male
1983,RICHARD,588,Male
1983,RICK,19,Male
1983,RICKY,25,Male
1983,RILEY,13,Male
1983,ROBBIE,7,Male
1983,ROBBY,6,Male
1983,ROBERT,1279,Male
1983,ROBERTO,35,Male
1983,ROBIN,46,Male
1983,ROCCO,13,Male
1983,ROCH,9,Male
1983,ROCKY,10,Male
1983,RODERICK,14,Male
1983,RODGER,5,Male
1983,RODNEY,30,Male
1983,ROGER,63,Male
1983,ROHAN,10,Male
1983,ROLAND,10,Male
1983,ROMAN,8,Male
1983,RON,6,Male
1983,RONALD,111,Male
1983,RONNIE,8,Male
1983,RORY,38,Male
1983,ROSARIO,5,Male
1983,ROSS,35,Male
1983,ROWAN,7,Male
1983,ROY,31,Male
1983,RUBEN,7,Male
1983,RUDOLPH,5,Male
1983,RUSSEL,5,Male
1983,RUSSELL,60,Male
1983,RYAN,1674,Male
1983,SACHA,8,Male
1983,SACHIN,10,Male
1983,SALVATORE,26,Male
1983,SAMEER,10,Male
1983,SAMIR,9,Male
1983,SAMUEL,95,Male
1983,SANDEEP,7,Male
1983,SANDRO,5,Male
1983,SANDY,6,Male
1983,SANJAY,8,Male
1983,SASHA,13,Male
1983,SCOT,9,Male
1983,SCOTT,564,Male
1983,SCOTTY,9,Male
1983,SEAMUS,5,Male
1983,SEAN,567,Male
1983,SEBASTIAN,11,Male
1983,SEBASTIEN,30,Male
1983,SÉBASTIEN,9,Male
1983,SERGE,15,Male
1983,SERGIO,16,Male
1983,SETH,15,Male
1983,SHANE,246,Male
1983,SHANNON,12,Male
1983,SHAUN,133,Male
1983,SHAWN,457,Male
1983,SHAYNE,22,Male
1983,SHELDON,34,Male
1983,SIDNEY,9,Male
1983,SIMON,103,Male
1983,SKYLER,6,Male
1983,SOLOMON,6,Male
1983,SPENCER,26,Male
1983,STANLEY,21,Male
1983,STEFAN,39,Male
1983,STEFANO,13,Male
1983,STEPHAN,26,Male
1983,STEPHANE,40,Male
1983,STEPHEN,587,Male
1983,STEVE,36,Male
1983,STEVEN,838,Male
1983,STEWART,17,Male
1983,STUART,64,Male
1983,SUMEET,6,Male
1983,SUMIT,7,Male
1983,SUNDEEP,6,Male
1983,SUNIL,5,Male
1983,SUNNY,5,Male
1983,SYED,20,Male
1983,SYLVAIN,24,Male
1983,TANNER,8,Male
1983,TAREK,10,Male
1983,TAYLOR,46,Male
1983,TED,7,Male
1983,TERENCE,27,Male
1983,TERRANCE,19,Male
1983,TERRENCE,16,Male
1983,TERRY,76,Male
1983,THEODORE,22,Male
1983,THOMAS,470,Male
1983,TIMOTHY,467,Male
1983,TODD,110,Male
1983,TOM,5,Male
1983,TOMAS,11,Male
1983,TOMISLAV,11,Male
1983,TOMMY,14,Male
1983,TONY,33,Male
1983,TRAVIS,186,Male
1983,TRENT,6,Male
1983,TREVOR,335,Male
1983,TRISTAN,50,Male
1983,TRISTON,5,Male
1983,TROY,107,Male
1983,TYLER,484,Male
1983,TYLOR,5,Male
1983,TYRONE,8,Male
1983,TYSON,38,Male
1983,UMAR,6,Male
1983,VASILIOS,5,Male
1983,VERNON,6,Male
1983,VICTOR,53,Male
1983,VIJAY,9,Male
1983,VIKRAM,7,Male
1983,VINCE,6,Male
1983,VINCENT,95,Male
1983,VINCENZO,25,Male
1983,VISHAL,8,Male
1983,VITO,17,Male
1983,VIVEK,6,Male
1983,WADE,16,Male
1983,WALLACE,5,Male
1983,WALTER,23,Male
1983,WARREN,63,Male
1983,WAYLON,5,Male
1983,WAYNE,96,Male
1983,WESLEY,85,Male
1983,WILFRED,11,Male
1983,WILLIAM,700,Male
1983,WILSON,14,Male
1983,WINSTON,7,Male
1983,WYATT,9,Male
1983,YANNICK,8,Male
1983,YVAN,5,Male
1983,YVES,23,Male
1983,YVON,5,Male
1983,ZACHARIAH,9,Male
1983,ZACHARY,116,Male
1984,AARON,490,Male
1984,ABRAHAM,18,Male
1984,ADAM,1538,Male
1984,ADAMO,12,Male
1984,ADIL,5,Male
1984,ADNAN,5,Male
1984,ADRIAN,160,Male
1984,ADRIANO,7,Male
1984,ADRIEN,8,Male
1984,AHMAD,11,Male
1984,AHMED,7,Male
1984,AIDAN,11,Male
1984,AJAY,6,Male
1984,ALAIN,51,Male
1984,ALAN,103,Male
1984,ALBERT,49,Male
1984,ALBERTO,5,Male
1984,ALEC,5,Male
1984,ALESSANDRO,21,Male
1984,ALEX,54,Male
1984,ALEXANDER,486,Male
1984,ALEXANDRE,43,Male
1984,ALEXIS,8,Male
1984,ALFONSO,7,Male
1984,ALFRED,16,Male
1984,ALI,25,Male
1984,ALLAN,95,Male
1984,ALLEN,39,Male
1984,ALVIN,8,Male
1984,AMANDEEP,9,Male
1984,AMIT,15,Male
1984,ANASTASIOS,6,Male
1984,ANDRAE,7,Male
1984,ANDRE,136,Male
1984,ANDREA,11,Male
1984,ANDREAS,14,Male
1984,ANDREI,5,Male
1984,ANDREW,1708,Male
1984,ANDY,27,Male
1984,ANGELO,20,Male
1984,ANGUS,7,Male
1984,ANIL,8,Male
1984,ANSON,5,Male
1984,ANTHONY,408,Male
1984,ANTOINE,5,Male
1984,ANTON,7,Male
1984,ANTONINO,9,Male
1984,ANTONIO,59,Male
1984,ANTONY,13,Male
1984,ARI,6,Male
1984,ARON,12,Male
1984,ARRON,7,Male
1984,ARTHUR,37,Male
1984,ASHLEY,12,Male
1984,ASHTON,5,Male
1984,ATHANASIOS,6,Male
1984,AUBREY,5,Male
1984,AUSTIN,20,Male
1984,AVERY,5,Male
1984,BABY,37,Male
1984,BARRETT,6,Male
1984,BARRY,40,Male
1984,BEAU,22,Male
1984,BEN,12,Male
1984,BENJAMIN,376,Male
1984,BENNY,5,Male
1984,BENOIT,14,Male
1984,BERNARD,15,Male
1984,BILL,5,Male
1984,BILLY,15,Male
1984,BLAINE,7,Male
1984,BLAIR,73,Male
1984,BLAKE,97,Male
1984,BLAYNE,5,Male
1984,BOBBY,27,Male
1984,BRAD,27,Male
1984,BRADEN,18,Male
1984,BRADLEY,516,Male
1984,BRADLY,15,Male
1984,BRADY,18,Male
1984,BRAM,6,Male
1984,BRANDAN,5,Male
1984,BRANDEN,17,Male
1984,BRANDON,509,Male
1984,BRANT,7,Male
1984,BRAYDEN,7,Male
1984,BRENDAN,151,Male
1984,BRENDEN,11,Male
1984,BRENDON,11,Male
1984,BRENNAN,21,Male
1984,BRENT,220,Male
1984,BRENTON,5,Male
1984,BRETT,107,Male
1984,BRIAN,682,Male
1984,BROCK,42,Male
1984,BRODIE,15,Male
1984,BRODY,7,Male
1984,BRONSON,7,Male
1984,BROOK,7,Male
1984,BROOKS,7,Male
1984,BRUCE,36,Male
1984,BRUNO,11,Male
1984,BRYAN,268,Male
1984,BRYCE,24,Male
1984,BRYN,5,Male
1984,BRYON,7,Male
1984,BYRON,20,Male
1984,CALE,11,Male
1984,CALEB,40,Male
1984,CALLUM,10,Male
1984,CALVIN,38,Male
1984,CAMERON,125,Male
1984,CAREY,6,Male
1984,CARL,58,Male
1984,CARLO,25,Male
1984,CARLOS,28,Male
1984,CARMEN,13,Male
1984,CARMINE,12,Male
1984,CARSON,14,Male
1984,CASEY,34,Male
1984,CEDRIC,10,Male
1984,CHAD,199,Male
1984,CHADWICK,10,Male
1984,CHAIM,7,Male
1984,CHANCE,9,Male
1984,CHARLES,211,Male
1984,CHARLIE,9,Male
1984,CHASE,24,Male
1984,CHRIS,20,Male
1984,CHRISTIAN,79,Male
1984,CHRISTOPHER,2361,Male
1984,CHRISTOS,11,Male
1984,CLARENCE,5,Male
1984,CLARK,8,Male
1984,CLAUDE,15,Male
1984,CLAUDIO,7,Male
1984,CLAYTON,71,Male
1984,CLIFF,5,Male
1984,CLIFFORD,26,Male
1984,CLINT,9,Male
1984,CLINTON,32,Male
1984,CODY,92,Male
1984,COLE,44,Male
1984,COLIN,251,Male
1984,COLLIN,23,Male
1984,CONNOR,14,Male
1984,CONOR,11,Male
1984,CONRAD,14,Male
1984,COREY,125,Male
1984,CORRADO,7,Male
1984,CORY,185,Male
1984,COURTNEY,11,Male
1984,CRAIG,277,Male
1984,CRISTOPHER,7,Male
1984,CURT,5,Male
1984,CURTIS,155,Male
1984,CYRIL,8,Male
1984,DALE,59,Male
1984,DALLAS,8,Male
1984,DALTON,5,Male
1984,DAMIAN,18,Male
1984,DAMIEN,32,Male
1984,DAMON,6,Male
1984,DANA,16,Male
1984,DANE,33,Male
1984,DANIAL,5,Male
1984,DANIEL,1416,Male
1984,DANIELE,24,Male
1984,DANNY,72,Male
1984,DANTE,9,Male
1984,DANY,9,Male
1984,DARCY,40,Male
1984,D'ARCY,7,Male
1984,DAREN,7,Male
1984,DARRELL,28,Male
1984,DARREN,141,Male
1984,DARRIN,12,Male
1984,DARRYL,127,Male
1984,DARYL,69,Male
1984,DARYN,5,Male
1984,DAVE,12,Male
1984,DAVID,1738,Male
1984,DAVIDE,9,Male
1984,DAVIN,8,Male
1984,DEAN,74,Male
1984,DEMETRIOS,8,Male
1984,DENIS,41,Male
1984,DENNIS,97,Male
1984,DERECK,7,Male
1984,DEREK,440,Male
1984,DERICK,9,Male
1984,DERRICK,58,Male
1984,DESMOND,12,Male
1984,DEVAN,6,Male
1984,DEVIN,104,Male
1984,DEVON,69,Male
1984,DEWAYNE,5,Male
1984,DILLON,8,Male
1984,DIMITRIOS,12,Male
1984,DOMENIC,18,Male
1984,DOMENICO,19,Male
1984,DOMINIC,19,Male
1984,DOMINIQUE,5,Male
1984,DON,9,Male
1984,DONALD,145,Male
1984,DONNY,6,Male
1984,DONOVAN,15,Male
1984,DORIAN,5,Male
1984,DOUGLAS,140,Male
1984,DREW,62,Male
1984,DUANE,18,Male
1984,DUNCAN,37,Male
1984,DUSTIN,199,Male
1984,DWAYNE,46,Male
1984,DWIGHT,14,Male
1984,DYLAN,75,Male
1984,EAMON,5,Male
1984,EARL,15,Male
1984,EDGAR,5,Male
1984,EDMOND,5,Male
1984,EDMUND,5,Male
1984,EDWARD,144,Male
1984,EDWIN,14,Male
1984,ELI,20,Male
1984,ELIAS,16,Male
1984,ELIJAH,14,Male
1984,ELLIOT,15,Male
1984,ELLIOTT,16,Male
1984,ELVIS,6,Male
1984,EMANUEL,12,Male
1984,EMERY,7,Male
1984,EMILE,5,Male
1984,EMILIO,7,Male
1984,EMMANUEL,9,Male
1984,ENRICO,6,Male
1984,ERIC,723,Male
1984,ERICH,7,Male
1984,ERICK,7,Male
1984,ERIK,92,Male
1984,ERNEST,7,Male
1984,ETHAN,7,Male
1984,ETIENNE,6,Male
1984,EUGENE,23,Male
1984,EVAN,107,Male
1984,EVERETT,5,Male
1984,EZRA,5,Male
1984,FABIAN,8,Male
1984,FABIO,10,Male
1984,FAISAL,6,Male
1984,FARHAN,7,Male
1984,FERNANDO,6,Male
1984,FILIP,6,Male
1984,FRANCESCO,50,Male
1984,FRANCIS,52,Male
1984,FRANCISCO,7,Male
1984,FRANCO,14,Male
1984,FRANCOIS,27,Male
1984,FRANK,71,Male
1984,FRANKLIN,10,Male
1984,FRASER,34,Male
1984,FREDERIC,12,Male
1984,FREDERICK,30,Male
1984,FREDRICK,7,Male
1984,GABRIEL,59,Male
1984,GAETAN,5,Male
1984,GAETANO,10,Male
1984,GALEN,5,Male
1984,GARETH,7,Male
1984,GARETT,10,Male
1984,GARRET,5,Male
1984,GARRETT,42,Male
1984,GARRY,11,Male
1984,GARY,103,Male
1984,GAVIN,41,Male
1984,GEOFFREY,152,Male
1984,GEORGE,141,Male
1984,GERALD,44,Male
1984,GERARD,7,Male
1984,GERRY,5,Male
1984,GIANCARLO,11,Male
1984,GIANLUCA,5,Male
1984,GILBERT,16,Male
1984,GILLES,15,Male
1984,GINO,5,Male
1984,GIOVANNI,30,Male
1984,GIUSEPPE,51,Male
1984,GLEN,45,Male
1984,GLENN,40,Male
1984,GORDON,106,Male
1984,GRAEME,53,Male
1984,GRAHAM,139,Male
1984,GRANT,87,Male
1984,GRAYSON,6,Male
1984,GREG,9,Male
1984,GREGG,8,Male
1984,GREGGORY,5,Male
1984,GREGORY,468,Male
1984,GUILLAUME,13,Male
1984,GUY,15,Male
1984,HANS,5,Male
1984,HARLEY,14,Male
1984,HAROLD,20,Male
1984,HARPREET,6,Male
1984,HARRIS,6,Male
1984,HARRISON,7,Male
1984,HARRY,23,Male
1984,HARVEY,5,Male
1984,HAYDEN,5,Male
1984,HECTOR,7,Male
1984,HENRY,32,Male
1984,HERBERT,5,Male
1984,HOWARD,23,Male
1984,HUGH,19,Male
1984,HUSSEIN,10,Male
1984,IAIN,23,Male
1984,IAN,347,Male
1984,IMRAN,10,Male
1984,IOANNIS,5,Male
1984,IRFAN,5,Male
1984,ISAAC,37,Male
1984,ISAIAH,5,Male
1984,IVAN,39,Male
1984,JACK,31,Male
1984,JACKSON,7,Male
1984,JACOB,178,Male
1984,JACQUES,12,Male
1984,JAIME,9,Male
1984,JAKE,25,Male
1984,JAMAAL,7,Male
1984,JAMAL,6,Male
1984,JAMES,1213,Male
1984,JAMESON,9,Male
1984,JAMIE,240,Male
1984,JAMIESON,11,Male
1984,JAN,11,Male
1984,JARED,70,Male
1984,JARRETT,14,Male
1984,JARROD,11,Male
1984,JASON,1376,Male
1984,JASPREET,6,Male
1984,JAY,57,Male
1984,JAYSON,31,Male
1984,JEAN,44,Male
1984,JEAN-FRANCOIS,25,Male
1984,JEAN-GUY,7,Male
1984,JEAN-MARC,10,Male
1984,JEAN-MICHEL,5,Male
1984,JEAN-PAUL,7,Male
1984,JEAN-PIERRE,11,Male
1984,JEFF,13,Male
1984,JEFFEREY,6,Male
1984,JEFFERY,123,Male
1984,JEFFREY,898,Male
1984,JEREMIAH,23,Male
1984,JEREMIE,11,Male
1984,JEREMY,345,Male
1984,JERMAINE,37,Male
1984,JEROME,30,Male
1984,JERRY,26,Male
1984,JESS,9,Male
1984,JESSE,342,Male
1984,JESSIE,19,Male
1984,JESSY,9,Male
1984,JIMMY,29,Male
1984,JODY,21,Male
1984,JOE,6,Male
1984,JOEL,241,Male
1984,JOESPH,6,Male
1984,JOEY,45,Male
1984,JOHAN,5,Male
1984,JOHN,862,Male
1984,JOHNATHAN,71,Male
1984,JOHNATHON,25,Male
1984,JOHNNY,16,Male
1984,JOHN-PAUL,18,Male
1984,JON,18,Male
1984,JONAH,7,Male
1984,JONAS,7,Male
1984,JONATHAN,957,Male
1984,JONATHON,89,Male
1984,JORDAN,396,Male
1984,JORDEN,5,Male
1984,JORDON,15,Male
1984,JORGE,7,Male
1984,JORY,7,Male
1984,JOSE,16,Male
1984,JOSEF,7,Male
1984,JOSEPH,1058,Male
1984,JOSH,9,Male
1984,JOSHUA,937,Male
1984,JOSIAH,12,Male
1984,JOSIP,7,Male
1984,JUAN,8,Male
1984,JUDE,5,Male
1984,JULIAN,46,Male
1984,JULIEN,15,Male
1984,JUSTIN,960,Male
1984,JUSTINE,5,Male
1984,KAREEM,16,Male
1984,KARIM,6,Male
1984,KARL,40,Male
1984,KEEGAN,13,Male
1984,KEENAN,8,Male
1984,KEITH,149,Male
1984,KELLEN,11,Male
1984,KELLY,25,Male
1984,KELVIN,9,Male
1984,KEN,5,Male
1984,KENNETH,206,Male
1984,KENNY,13,Male
1984,KENT,26,Male
1984,KERRY,5,Male
1984,KEVAN,5,Male
1984,KEVIN,922,Male
1984,KIEL,17,Male
1984,KIERAN,13,Male
1984,KIRK,33,Male
1984,KONSTANTINOS,8,Male
1984,KOREY,5,Male
1984,KORY,20,Male
1984,KOSTANTINOS,6,Male
1984,KRIS,5,Male
1984,KRISTIAN,21,Male
1984,KRISTOFER,12,Male
1984,KRISTOPHER,105,Male
1984,KUNAL,6,Male
1984,KURT,33,Male
1984,KURTIS,31,Male
1984,KYLE,777,Male
1984,LANCE,49,Male
1984,LANDON,12,Male
1984,LARRY,22,Male
1984,LAURENCE,5,Male
1984,LAWRENCE,39,Male
1984,LEE,104,Male
1984,LEIGH,15,Male
1984,LEO,22,Male
1984,LEON,11,Male
1984,LEONARD,31,Male
1984,LEONARDO,9,Male
1984,LEROY,5,Male
1984,LESLIE,20,Male
1984,LEVI,15,Male
1984,LEWIS,7,Male
1984,LIAM,36,Male
1984,LINCOLN,7,Male
1984,LINDSAY,6,Male
1984,LIONEL,12,Male
1984,LLOYD,7,Male
1984,LOGAN,27,Male
1984,LORENZO,8,Male
1984,LORNE,18,Male
1984,LOUIS,31,Male
1984,LUC,61,Male
1984,LUCA,11,Male
1984,LUCAN,5,Male
1984,LUCAS,94,Male
1984,LUCIANO,9,Male
1984,LUIGI,17,Male
1984,LUIS,11,Male
1984,LUKAS,8,Male
1984,LUKE,126,Male
1984,LYLE,6,Male
1984,MACKENZIE,13,Male
1984,MALCOLM,14,Male
1984,MARC,217,Male
1984,MARC-ANDRE,13,Male
1984,MARCEL,34,Male
1984,MARCELLO,9,Male
1984,MARCO,64,Male
1984,MARCUS,55,Male
1984,MARIO,44,Male
1984,MARK,847,Male
1984,MARKO,11,Male
1984,MARKUS,6,Male
1984,MARLON,8,Male
1984,MARSHALL,18,Male
1984,MARTIN,124,Male
1984,MARVIN,10,Male
1984,MASON,6,Male
1984,MASSIMO,7,Male
1984,MATHEW,184,Male
1984,MATHIEU,85,Male
1984,MATTEO,7,Male
1984,MATTHEW,2295,Male
1984,MATTHIEU,20,Male
1984,MAURICE,23,Male
1984,MAURIZIO,6,Male
1984,MAX,6,Male
1984,MAXIM,5,Male
1984,MAXIME,19,Male
1984,MAXWELL,10,Male
1984,MELVIN,5,Male
1984,MICAH,8,Male
1984,MICHAEL,2914,Male
1984,MICHAL,5,Male
1984,MICHEAL,117,Male
1984,MICHEL,80,Male
1984,MICHELE,14,Male
1984,MIGUEL,14,Male
1984,MIKAEL,7,Male
1984,MIKE,15,Male
1984,MILES,9,Male
1984,MITCHELL,67,Male
1984,MOHAMED,16,Male
1984,MOHAMMAD,18,Male
1984,MOHAMMED,20,Male
1984,MORGAN,27,Male
1984,MORRIS,5,Male
1984,MOSES,6,Male
1984,MUHAMMAD,9,Male
1984,MURRAY,20,Male
1984,MYLES,18,Male
1984,MYRON,5,Male
1984,NATHAN,332,Male
1984,NATHANAEL,15,Male
1984,NATHANIEL,73,Male
1984,NEAL,14,Male
1984,NEIL,118,Male
1984,NELSON,31,Male
1984,NIALL,6,Male
1984,NICHOLAS,592,Male
1984,NICK,13,Male
1984,NICKOLAS,20,Male
1984,NICOLA,25,Male
1984,NICOLAS,44,Male
1984,NIGEL,38,Male
1984,NIKOLA,9,Male
1984,NIKOLAOS,5,Male
1984,NIKOLAS,18,Male
1984,NOAH,41,Male
1984,NOEL,22,Male
1984,NOLAN,16,Male
1984,NORMAN,31,Male
1984,OLIVER,28,Male
1984,OLIVIER,10,Male
1984,OMAR,38,Male
1984,OSCAR,6,Male
1984,OWEN,39,Male
1984,PANAGIOTIS,7,Male
1984,PAOLO,23,Male
1984,PARDEEP,5,Male
1984,PASCAL,15,Male
1984,PASQUALE,12,Male
1984,PATRICK,479,Male
1984,PAUL,561,Male
1984,PAULO,10,Male
1984,PEDRO,9,Male
1984,PERRY,14,Male
1984,PETER,485,Male
1984,PHILIP,236,Male
1984,PHILIPPE,37,Male
1984,PHILLIP,85,Male
1984,PIERRE,39,Male
1984,PIETER,8,Male
1984,PIETRO,7,Male
1984,PRESTON,12,Male
1984,QUENTIN,6,Male
1984,QUINN,6,Male
1984,QUINTON,5,Male
1984,RAFFAELE,10,Male
1984,RAHIM,8,Male
1984,RAHUL,8,Male
1984,RAJIV,8,Male
1984,RANDAL,5,Male
1984,RANDALL,10,Male
1984,RANDOLPH,9,Male
1984,RANDY,81,Male
1984,RAPHAEL,11,Male
1984,RAVI,9,Male
1984,RAY,6,Male
1984,RAYMOND,126,Male
1984,REGINALD,14,Male
1984,REID,9,Male
1984,REJEAN,6,Male
1984,REMI,16,Male
1984,RENE,20,Male
1984,REUBEN,11,Male
1984,RHYS,6,Male
1984,RICARDO,18,Male
1984,RICHARD,583,Male
1984,RICK,10,Male
1984,RICKY,37,Male
1984,RILEY,13,Male
1984,RISHI,7,Male
1984,ROBBIE,7,Male
1984,ROBERT,1156,Male
1984,ROBERTO,39,Male
1984,ROBIN,58,Male
1984,ROCCO,15,Male
1984,ROCH,6,Male
1984,ROCKY,6,Male
1984,RODERICK,5,Male
1984,RODNEY,26,Male
1984,ROGER,54,Male
1984,ROHAN,11,Male
1984,ROLAND,20,Male
1984,ROMAN,11,Male
1984,RON,5,Male
1984,RONALD,107,Male
1984,RONNIE,8,Male
1984,RORY,40,Male
1984,ROSARIO,6,Male
1984,ROSS,40,Male
1984,ROY,28,Male
1984,RUBEN,6,Male
1984,RUSSEL,7,Male
1984,RUSSELL,65,Male
1984,RYAN,1687,Male
1984,SACHA,5,Male
1984,SACHIN,5,Male
1984,SALVATORE,29,Male
1984,SAM,11,Male
1984,SAMEER,14,Male
1984,SAMUEL,123,Male
1984,SANDEEP,12,Male
1984,SANDY,6,Male
1984,SANJAY,8,Male
1984,SASHA,7,Male
1984,SCOTT,616,Male
1984,SEAMUS,6,Male
1984,SEAN,562,Male
1984,SEBASTIAN,22,Male
1984,SEBASTIANO,6,Male
1984,SEBASTIEN,21,Male
1984,SÉBASTIEN,7,Male
1984,SERGE,10,Male
1984,SERGIO,16,Male
1984,SETH,21,Male
1984,SHANE,208,Male
1984,SHANNON,9,Male
1984,SHAUN,122,Male
1984,SHAWN,446,Male
1984,SHAYNE,24,Male
1984,SHEA,6,Male
1984,SHELDON,42,Male
1984,SIDNEY,6,Male
1984,SIMON,132,Male
1984,SPENCER,42,Male
1984,STANLEY,18,Male
1984,STAVROS,5,Male
1984,STEFAN,40,Male
1984,STEFANO,13,Male
1984,STEPHAN,17,Male
1984,STEPHANE,34,Male
1984,STEPHEN,579,Male
1984,STERLING,6,Male
1984,STEVE,40,Male
1984,STEVEN,825,Male
1984,STEWART,28,Male
1984,STUART,58,Male
1984,SUMEET,6,Male
1984,SUNDEEP,7,Male
1984,SUNIL,8,Male
1984,SUNNY,6,Male
1984,SYED,8,Male
1984,SYLVAIN,20,Male
1984,TANNER,16,Male
1984,TARIQ,8,Male
1984,TAYLOR,61,Male
1984,TED,11,Male
1984,TERENCE,31,Male
1984,TERRANCE,21,Male
1984,TERRENCE,16,Male
1984,TERRY,57,Male
1984,THEODORE,23,Male
1984,THOMAS,515,Male
1984,TIM,5,Male
1984,TIMMY,5,Male
1984,TIMOTHY,519,Male
1984,TOBIN,7,Male
1984,TOBY,5,Male
1984,TODD,117,Male
1984,TOMAS,7,Male
1984,TOMISLAV,6,Male
1984,TOMMASO,7,Male
1984,TOMMY,16,Male
1984,TONY,35,Male
1984,TRAVIS,214,Male
1984,TREVER,6,Male
1984,TREVOR,363,Male
1984,TRISTAN,72,Male
1984,TROY,92,Male
1984,TYLER,679,Male
1984,TYLOR,9,Male
1984,TYRELL,6,Male
1984,TYRONE,25,Male
1984,TYSON,45,Male
1984,VARUN,5,Male
1984,VASILIOS,8,Male
1984,VERNON,6,Male
1984,VICTOR,66,Male
1984,VIJAY,6,Male
1984,VINCE,5,Male
1984,VINCENT,84,Male
1984,VINCENZO,21,Male
1984,VISHAL,7,Male
1984,VITO,9,Male
1984,WADE,30,Male
1984,WALTER,16,Male
1984,WARREN,59,Male
1984,WASEEM,8,Male
1984,WAYLON,5,Male
1984,WAYNE,74,Male
1984,WESLEY,90,Male
1984,WILFRED,6,Male
1984,WILLIAM,684,Male
1984,WILSON,13,Male
1984,WINSTON,11,Male
1984,WYATT,6,Male
1984,YAN,5,Male
1984,YANNICK,7,Male
1984,YVAN,6,Male
1984,YVES,22,Male
1984,ZACHARIAH,11,Male
1984,ZACHARY,148,Male
1984,ZACKARY,6,Male
1985,AARON,425,Male
1985,ABDUL,5,Male
1985,ABRAHAM,10,Male
1985,ADAM,1346,Male
1985,ADRIAN,182,Male
1985,ADRIANO,8,Male
1985,ADRIEN,6,Male
1985,AHMAD,7,Male
1985,AHMED,7,Male
1985,AIDAN,8,Male
1985,AJAY,8,Male
1985,AKASH,6,Male
1985,ALAIN,45,Male
1985,ALAN,89,Male
1985,ALASTAIR,7,Male
1985,ALBERT,45,Male
1985,ALBERTO,7,Male
1985,ALEC,18,Male
1985,ALEKSANDAR,6,Male
1985,ALESSANDRO,24,Male
1985,ALEX,52,Male
1985,ALEXANDER,592,Male
1985,ALEXANDRE,38,Male
1985,ALFONSO,5,Male
1985,ALFRED,12,Male
1985,ALI,14,Male
1985,ALIM,5,Male
1985,ALISTAIR,11,Male
1985,ALLAN,76,Male
1985,ALLEN,43,Male
1985,ALVIN,14,Male
1985,ALYKHAN,5,Male
1985,AMANDEEP,9,Male
1985,AMARDEEP,6,Male
1985,AMIR,8,Male
1985,AMIT,13,Male
1985,ANDRAE,6,Male
1985,ANDRE,121,Male
1985,ANDRÉ,9,Male
1985,ANDREA,9,Male
1985,ANDREAS,12,Male
1985,ANDRES,13,Male
1985,ANDREW,1758,Male
1985,ANDY,31,Male
1985,ANGELO,33,Male
1985,ANGUS,11,Male
1985,ANIL,8,Male
1985,ANSON,5,Male
1985,ANTHONY,410,Male
1985,ANTOINE,14,Male
1985,ANTONIO,53,Male
1985,ANTONY,5,Male
1985,ARI,5,Male
1985,ARIEL,6,Male
1985,ARMAND,7,Male
1985,ARNOLD,5,Male
1985,ARON,6,Male
1985,ARRON,7,Male
1985,ARTHUR,43,Male
1985,ASHLEY,6,Male
1985,ASHTON,11,Male
1985,ASIM,5,Male
1985,ATHANASIOS,5,Male
1985,AUBREY,7,Male
1985,AUSTIN,16,Male
1985,BABY,23,Male
1985,BARRETT,10,Male
1985,BARRY,36,Male
1985,BASIL,6,Male
1985,BEAU,20,Male
1985,BEN,9,Male
1985,BENJAMIN,394,Male
1985,BENOIT,28,Male
1985,BERNARD,10,Male
1985,BEVAN,5,Male
1985,BHAVIN,5,Male
1985,BHUPINDER,5,Male
1985,BILAL,7,Male
1985,BILLY,12,Male
1985,BLAINE,10,Male
1985,BLAIR,64,Male
1985,BLAKE,100,Male
1985,BOBBY,22,Male
1985,BRAD,10,Male
1985,BRADEN,14,Male
1985,BRADLEY,473,Male
1985,BRADLY,11,Male
1985,BRADY,25,Male
